record_id,state,district,city,market_zone,property_type,furnishing,area_sqft,bedrooms,bathrooms,age_years,floor,benchmark_price_per_sqft,estimated_price_per_sqft,estimated_price,reference_date,source,source_type,source_url,is_synthetic,notes
519,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Core / Established,Villa,Fully Furnished,3000,4,4,15,3,4979,6950.77,20850000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
520,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Core / Established,Villa,Fully Furnished,4200,5,5,10,5,4979,8379.64,35190000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
521,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Apartment,Unfurnished,550,1,1,2,11,4979,4939.47,2720000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
522,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Apartment,Semi-Furnished,900,2,2,7,20,4979,5057.43,4550000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
523,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Apartment,Fully Furnished,1350,3,3,12,13,4979,5115.36,6910000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
524,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Apartment,Fully Furnished,1800,4,4,10,12,4979,5323.24,9580000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
525,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Independent House,Semi-Furnished,1100,2,2,15,1,4979,4465.27,4910000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
526,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Independent House,Fully Furnished,1650,3,3,10,4,4979,4921.48,8120000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
527,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Independent House,Fully Furnished,2300,4,4,3,5,4979,6133.22,14110000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
528,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Villa,Semi-Furnished,2200,3,3,7,3,4979,6103.3,13430000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
529,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Villa,Fully Furnished,3000,4,4,3,5,4979,6782.16,20350000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
530,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Main Residential,Villa,Fully Furnished,4200,5,5,15,5,4979,6632.46,27860000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
531,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Apartment,Unfurnished,550,1,1,15,11,4979,3559.17,1960000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
532,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,7,13,4979,4112.78,3700000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
533,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Apartment,Fully Furnished,1350,3,3,7,12,4979,4589.6,6200000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
534,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,12,19,4979,4566.26,8220000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
535,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,15,4,4979,3675.49,4040000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
536,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,15,2,4979,3803.72,6280000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
537,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,12,4,4979,4642.44,10680000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
538,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,2,1,4979,5121.34,11270000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
539,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,10,3,4979,5267.72,15800000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
540,Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,7,4,4979,6305.38,26480000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
541,Maharashtra,Beed,Beed,Core / Established,Apartment,Unfurnished,550,1,1,10,9,3000,3159.66,1740000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
542,Maharashtra,Beed,Beed,Core / Established,Apartment,Semi-Furnished,900,2,2,12,2,3000,3120.66,2810000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
543,Maharashtra,Beed,Beed,Core / Established,Apartment,Fully Furnished,1350,3,3,7,16,3000,3999.51,5400000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
544,Maharashtra,Beed,Beed,Core / Established,Apartment,Fully Furnished,1800,4,4,2,15,3000,4393.26,7910000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
545,Maharashtra,Beed,Beed,Core / Established,Independent House,Semi-Furnished,1100,2,2,7,4,3000,3467.81,3810000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
546,Maharashtra,Beed,Beed,Core / Established,Independent House,Fully Furnished,1650,3,3,1,1,3000,4026.31,6640000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
547,Maharashtra,Beed,Beed,Core / Established,Independent House,Fully Furnished,2300,4,4,5,4,3000,4093.87,9420000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
548,Maharashtra,Beed,Beed,Core / Established,Villa,Semi-Furnished,2200,3,3,2,3,3000,4355.28,9580000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
549,Maharashtra,Beed,Beed,Core / Established,Villa,Fully Furnished,3000,4,4,5,4,3000,4785.21,14360000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
550,Maharashtra,Beed,Beed,Core / Established,Villa,Fully Furnished,4200,5,5,1,1,3000,5463.08,22940000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
551,Maharashtra,Beed,Beed,Main Residential,Apartment,Unfurnished,550,1,1,3,12,3000,2893.07,1590000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
552,Maharashtra,Beed,Beed,Main Residential,Apartment,Semi-Furnished,900,2,2,12,14,3000,2896.37,2610000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
553,Maharashtra,Beed,Beed,Main Residential,Apartment,Fully Furnished,1350,3,3,2,12,3000,3331.73,4500000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
554,Maharashtra,Beed,Beed,Main Residential,Apartment,Fully Furnished,1800,4,4,3,5,3000,3456.23,6220000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
555,Maharashtra,Beed,Beed,Main Residential,Independent House,Semi-Furnished,1100,2,2,7,3,3000,2844.76,3130000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
556,Maharashtra,Beed,Beed,Main Residential,Independent House,Fully Furnished,1650,3,3,2,5,3000,3367.04,5560000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
557,Maharashtra,Beed,Beed,Main Residential,Independent House,Fully Furnished,2300,4,4,15,4,3000,3060.82,7040000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
558,Maharashtra,Beed,Beed,Main Residential,Villa,Semi-Furnished,2200,3,3,1,5,3000,3994.24,8790000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
559,Maharashtra,Beed,Beed,Main Residential,Villa,Fully Furnished,3000,4,4,1,3,3000,4269.24,12810000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
560,Maharashtra,Beed,Beed,Main Residential,Villa,Fully Furnished,4200,5,5,5,4,3000,4401.66,18490000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
561,Maharashtra,Beed,Beed,Growth / Peripheral,Apartment,Unfurnished,550,1,1,15,4,3000,2061.06,1130000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
562,Maharashtra,Beed,Beed,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,15,5,3000,2287.54,2060000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
563,Maharashtra,Beed,Beed,Growth / Peripheral,Apartment,Fully Furnished,1350,3,3,2,19,3000,2973.17,4010000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
564,Maharashtra,Beed,Beed,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,5,8,3000,2816.35,5070000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
565,Maharashtra,Beed,Beed,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,12,1,3000,2245.11,2470000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
566,Maharashtra,Beed,Beed,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,5,2,3000,2806.28,4630000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
567,Maharashtra,Beed,Beed,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,2,5,3000,3179.68,7310000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
568,Maharashtra,Beed,Beed,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,5,3,3000,3075.83,6770000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
569,Maharashtra,Beed,Beed,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,1,2,3000,3452.25,10360000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
570,Maharashtra,Beed,Beed,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,7,1,3000,3613.63,15180000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
571,Maharashtra,Jalna,Jalna,Core / Established,Apartment,Unfurnished,550,1,1,15,16,3200,3153.56,1730000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
572,Maharashtra,Jalna,Jalna,Core / Established,Apartment,Semi-Furnished,900,2,2,15,9,3200,3442.05,3100000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
573,Maharashtra,Jalna,Jalna,Core / Established,Apartment,Fully Furnished,1350,3,3,5,16,3200,4222.43,5700000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
574,Maharashtra,Jalna,Jalna,Core / Established,Apartment,Fully Furnished,1800,4,4,5,15,3200,4485.35,8070000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
